episode_id,type,severity,duration_min,latency_min,detected
258,noise,low,176,2.0,True
259,noise,medium,75,2.0,True
260,noise,medium,106,4.0,True
261,noise,medium,140,7.0,True
262,noise,low,145,4.0,True
263,noise,high,127,3.0,True
264,noise,high,87,3.0,True
265,noise,medium,156,3.0,True
266,noise,high,165,2.0,True
267,noise,high,65,3.0,True
268,noise,high,180,4.0,True
269,noise,low,127,11.0,True
270,noise,low,153,5.0,True
271,noise,medium,175,4.0,True
272,noise,high,128,2.0,True
273,noise,medium,129,2.0,True
274,noise,low,150,8.0,True
275,noise,medium,115,3.0,True
276,noise,high,48,5.0,True
277,noise,high,147,3.0,True
278,noise,medium,118,4.0,True
279,noise,high,169,6.0,True
280,noise,low,53,4.0,True
281,noise,low,165,3.0,True
282,noise,high,167,3.0,True
283,noise,high,109,3.0,True
284,noise,low,122,0.0,True
285,noise,low,166,6.0,True
286,noise,high,62,5.0,True
287,noise,high,60,2.0,True
288,noise,low,146,8.0,True
289,noise,low,144,0.0,True
290,noise,medium,150,3.0,True
291,noise,high,93,6.0,True
292,noise,medium,154,4.0,True
293,noise,low,146,4.0,True
294,noise,low,99,6.0,True
295,noise,high,174,7.0,True
296,noise,low,168,10.0,True
297,noise,medium,132,5.0,True
298,noise,high,103,5.0,True
299,noise,low,86,7.0,True
300,noise,high,76,3.0,True
301,noise,low,144,3.0,True
302,noise,medium,73,2.0,True
303,noise,low,119,4.0,True
304,noise,high,163,3.0,True
305,noise,low,127,3.0,True
306,noise,high,155,4.0,True
307,noise,high,130,2.0,True
308,noise,low,130,3.0,True
309,noise,medium,147,3.0,True
310,noise,high,141,5.0,True
311,noise,medium,47,2.0,True
312,noise,medium,62,7.0,True
313,noise,medium,165,3.0,True
314,noise,medium,156,3.0,True
315,noise,low,93,8.0,True
316,noise,low,91,18.0,True
317,noise,high,168,2.0,True
318,noise,medium,121,1.0,True
319,noise,medium,110,8.0,True
320,noise,high,81,3.0,True
321,noise,medium,74,4.0,True
322,noise,high,170,5.0,True
323,noise,low,166,16.0,True
324,noise,medium,162,3.0,True
325,noise,low,93,2.0,True
326,noise,medium,88,1.0,True
327,noise,low,51,11.0,True
328,noise,medium,114,8.0,True
329,noise,high,159,3.0,True
330,noise,low,145,7.0,True
331,noise,medium,59,6.0,True
332,noise,high,142,4.0,True
333,noise,low,171,8.0,True
334,noise,low,121,4.0,True
335,noise,high,90,4.0,True
336,noise,low,58,3.0,True
337,noise,medium,61,3.0,True
338,noise,high,141,3.0,True
339,noise,medium,177,9.0,True
340,noise,low,110,8.0,True
341,noise,high,69,3.0,True
342,noise,medium,134,3.0,True
343,noise,medium,137,4.0,True
344,noise,low,91,13.0,True
345,noise,low,127,3.0,True
346,noise,high,57,6.0,True
347,noise,low,122,15.0,True
348,noise,high,154,10.0,True
349,noise,medium,122,3.0,True
350,noise,medium,131,5.0,True
351,noise,medium,169,8.0,True
352,noise,medium,111,0.0,True
353,noise,medium,174,5.0,True
354,noise,low,101,8.0,True
355,noise,high,141,4.0,True
356,noise,high,57,6.0,True
357,noise,medium,149,5.0,True
358,noise,medium,143,7.0,True
359,noise,high,91,2.0,True
360,ramp,medium,109,29.0,True
361,ramp,high,142,27.0,True
362,ramp,medium,45,17.0,True
363,ramp,low,61,,False
364,ramp,low,160,79.0,True
365,ramp,medium,179,29.0,True
366,ramp,medium,112,26.0,True
367,ramp,high,74,8.0,True
368,ramp,low,46,17.0,True
369,ramp,low,90,84.0,True
370,ramp,medium,151,40.0,True
371,ramp,low,165,139.0,True
372,ramp,low,70,53.0,True
373,ramp,medium,138,22.0,True
374,ramp,medium,142,18.0,True
375,ramp,high,169,28.0,True
376,ramp,high,121,16.0,True
377,ramp,medium,179,26.0,True
378,ramp,medium,154,93.0,True
379,ramp,medium,47,12.0,True
380,ramp,medium,71,26.0,True
381,ramp,medium,129,26.0,True
382,ramp,medium,110,16.0,True
383,ramp,high,101,22.0,True
384,ramp,low,143,73.0,True
385,ramp,low,88,21.0,True
386,ramp,low,128,40.0,True
387,ramp,medium,104,21.0,True
388,ramp,low,142,56.0,True
389,ramp,low,153,70.0,True
390,ramp,high,172,17.0,True
391,ramp,medium,48,8.0,True
392,ramp,medium,62,23.0,True
393,ramp,low,173,39.0,True
394,ramp,high,117,12.0,True
395,ramp,high,103,14.0,True
396,ramp,high,171,22.0,True
397,ramp,low,87,40.0,True
398,ramp,medium,92,39.0,True
399,ramp,medium,102,9.0,True
400,ramp,medium,176,22.0,True
401,ramp,high,140,44.0,True
402,ramp,medium,179,0.0,True
403,ramp,medium,164,23.0,True
404,ramp,high,177,15.0,True
405,ramp,high,58,11.0,True
406,ramp,medium,51,16.0,True
407,ramp,high,169,56.0,True
408,ramp,low,174,22.0,True
409,ramp,low,133,33.0,True
410,ramp,low,167,30.0,True
411,ramp,low,132,31.0,True
412,ramp,medium,49,20.0,True
413,ramp,medium,84,12.0,True
414,ramp,high,137,17.0,True
415,ramp,medium,171,59.0,True
416,ramp,low,174,91.0,True
417,ramp,low,92,23.0,True
418,ramp,low,91,21.0,True
419,ramp,low,150,107.0,True
420,ramp,high,52,6.0,True
421,ramp,medium,111,28.0,True
422,ramp,high,88,5.0,True
423,ramp,high,45,20.0,True
424,ramp,medium,96,13.0,True
425,ramp,medium,131,61.0,True
426,ramp,medium,81,17.0,True
427,ramp,low,174,17.0,True
428,ramp,medium,155,21.0,True
429,ramp,high,65,8.0,True
430,ramp,low,45,,False
431,ramp,medium,56,7.0,True
432,ramp,high,129,16.0,True
433,ramp,medium,156,15.0,True
434,ramp,medium,131,83.0,True
435,ramp,medium,112,47.0,True
436,ramp,high,45,15.0,True
437,ramp,high,167,32.0,True
438,ramp,medium,144,61.0,True
439,ramp,high,100,14.0,True
440,ramp,medium,73,13.0,True
441,ramp,low,46,41.0,True
442,ramp,medium,78,43.0,True
443,ramp,medium,165,70.0,True
444,ramp,low,142,51.0,True
445,ramp,medium,83,16.0,True
446,ramp,medium,147,26.0,True
447,ramp,low,129,9.0,True
448,ramp,low,92,77.0,True
449,ramp,low,121,120.0,True
450,ramp,medium,85,6.0,True
451,ramp,high,139,39.0,True
452,ramp,low,130,95.0,True
453,ramp,low,108,19.0,True
454,ramp,high,55,20.0,True
455,ramp,high,49,7.0,True
456,ramp,high,141,43.0,True
457,ramp,high,80,27.0,True
458,ramp,high,143,29.0,True
459,ramp,medium,176,16.0,True
460,ramp,high,59,12.0,True
461,ramp,low,110,24.0,True
462,ramp,high,146,11.0,True
463,ramp,low,105,0.0,True
464,ramp,medium,94,26.0,True
465,ramp,high,56,5.0,True
466,ramp,medium,175,66.0,True
467,ramp,medium,92,54.0,True
468,ramp,low,104,23.0,True
469,ramp,high,75,25.0,True
470,ramp,high,141,0.0,True
471,ramp,low,180,40.0,True
472,ramp,medium,145,0.0,True
473,ramp,low,132,25.0,True
474,ramp,high,180,17.0,True
475,ramp,low,169,30.0,True
476,ramp,high,158,52.0,True
477,ramp,medium,86,17.0,True
478,ramp,high,161,12.0,True
479,ramp,medium,55,34.0,True
480,step,medium,171,47.0,True
481,step,medium,83,32.0,True
482,step,high,94,1.0,True
483,step,low,161,38.0,True
484,step,medium,46,12.0,True
485,step,medium,116,43.0,True
486,step,medium,54,33.0,True
487,step,high,90,28.0,True
488,step,high,49,13.0,True
489,step,medium,131,60.0,True
490,step,low,116,52.0,True
491,step,high,122,59.0,True
492,step,medium,168,70.0,True
493,step,low,49,25.0,True
494,step,medium,47,14.0,True
495,step,medium,94,43.0,True
496,step,medium,147,43.0,True
497,step,high,126,57.0,True
498,step,low,89,,False
499,step,medium,108,13.0,True
500,step,low,123,8.0,True
501,step,high,118,9.0,True
502,step,high,103,38.0,True
503,step,high,115,49.0,True
504,step,medium,151,52.0,True
505,step,high,126,36.0,True
506,step,high,88,41.0,True
507,step,low,119,60.0,True
508,step,high,97,6.0,True
509,step,medium,179,82.0,True
510,step,high,61,31.0,True
511,step,low,105,,False
512,step,high,57,0.0,True
513,step,medium,108,41.0,True
514,step,high,175,79.0,True
515,step,medium,140,38.0,True
516,step,low,116,28.0,True
517,step,low,115,29.0,True
518,step,low,133,30.0,True
519,step,medium,122,50.0,True
520,step,low,169,78.0,True
521,step,medium,132,31.0,True
522,step,low,105,25.0,True
523,step,low,68,31.0,True
524,step,medium,63,30.0,True
525,step,high,155,65.0,True
526,step,high,155,35.0,True
527,step,medium,94,28.0,True
528,step,low,133,27.0,True
529,step,medium,147,15.0,True
530,step,high,77,0.0,True
531,step,low,103,35.0,True
532,step,low,123,77.0,True
533,step,medium,160,5.0,True
534,step,high,141,31.0,True
535,step,medium,130,22.0,True
536,step,high,75,13.0,True
537,step,medium,51,21.0,True
538,step,low,73,29.0,True
539,step,medium,153,32.0,True
540,step,high,175,83.0,True
541,step,medium,91,10.0,True
542,step,medium,62,0.0,True
543,step,medium,95,44.0,True
544,step,medium,126,29.0,True
545,step,high,170,82.0,True
546,step,low,117,37.0,True
547,step,low,86,34.0,True
548,step,medium,172,60.0,True
549,step,medium,47,21.0,True
550,step,low,157,52.0,True
551,step,low,63,27.0,True
552,step,high,92,49.0,True
553,step,low,80,20.0,True
554,step,high,57,16.0,True
555,step,medium,128,46.0,True
556,step,medium,172,61.0,True
557,step,low,167,130.0,True
558,step,medium,88,14.0,True
559,step,medium,62,22.0,True
560,step,high,124,54.0,True
561,step,medium,63,28.0,True
562,step,low,170,63.0,True
563,step,medium,111,38.0,True
564,step,low,141,10.0,True
565,step,low,162,63.0,True
566,step,low,116,29.0,True
567,step,low,74,63.0,True
568,step,medium,162,78.0,True
569,step,low,102,36.0,True
570,step,high,180,53.0,True
571,step,high,146,67.0,True
572,step,high,95,19.0,True
573,step,high,48,22.0,True
574,step,low,118,29.0,True
575,step,low,160,76.0,True
576,step,medium,73,22.0,True
577,step,high,109,26.0,True
578,step,medium,128,54.0,True
579,step,low,148,43.0,True
580,step,medium,154,42.0,True
581,step,high,70,32.0,True
582,step,medium,97,43.0,True
583,step,high,91,42.0,True
584,step,high,84,43.0,True
585,step,medium,95,49.0,True
586,step,low,108,38.0,True
587,step,medium,147,43.0,True
588,step,medium,72,37.0,True
589,step,medium,109,21.0,True
590,step,low,179,61.0,True
591,step,medium,170,46.0,True
592,step,medium,154,45.0,True
593,step,high,126,56.0,True
594,step,high,119,46.0,True
595,step,low,78,34.0,True
596,step,high,122,56.0,True
597,step,medium,175,63.0,True
598,step,low,172,40.0,True
599,step,high,53,17.0,True
600,replay,high,127,13.0,True
601,replay,high,130,2.0,True
602,replay,low,62,21.0,True
603,replay,low,107,2.0,True
604,replay,medium,92,2.0,True
605,replay,high,118,2.0,True
606,replay,low,142,3.0,True
607,replay,high,47,40.0,True
608,replay,low,56,2.0,True
609,replay,medium,154,0.0,True
610,replay,medium,171,2.0,True
611,replay,low,136,2.0,True
612,replay,high,128,2.0,True
613,replay,medium,158,2.0,True
614,replay,medium,139,28.0,True
615,replay,high,111,2.0,True
616,replay,medium,50,2.0,True
617,replay,low,130,2.0,True
618,replay,low,146,0.0,True
619,replay,high,135,2.0,True
620,replay,low,115,2.0,True
621,replay,high,116,18.0,True
622,replay,medium,143,100.0,True
623,replay,high,115,4.0,True
624,replay,low,50,2.0,True
625,replay,high,81,2.0,True
626,replay,high,133,2.0,True
627,replay,low,153,9.0,True
628,replay,low,107,2.0,True
629,replay,medium,153,7.0,True
630,replay,low,146,6.0,True
631,replay,medium,71,3.0,True
632,replay,medium,106,16.0,True
633,replay,medium,134,2.0,True
634,replay,medium,92,2.0,True
635,replay,medium,132,4.0,True
636,replay,medium,180,2.0,True
637,replay,high,119,2.0,True
638,replay,high,163,3.0,True
639,replay,low,130,2.0,True
640,replay,medium,62,12.0,True
641,replay,low,66,62.0,True
642,replay,high,133,2.0,True
643,replay,medium,164,2.0,True
644,replay,medium,128,2.0,True
645,replay,medium,112,5.0,True
646,replay,high,173,2.0,True
647,replay,medium,160,2.0,True
648,replay,medium,131,0.0,True
649,replay,high,124,2.0,True
650,replay,low,122,2.0,True
651,replay,low,136,45.0,True
652,replay,medium,121,2.0,True
653,replay,low,107,20.0,True
654,replay,medium,64,3.0,True
655,replay,low,170,3.0,True
656,replay,low,172,20.0,True
657,replay,medium,180,2.0,True
658,replay,medium,94,2.0,True
659,replay,medium,136,13.0,True
660,replay,low,148,51.0,True
661,replay,low,66,2.0,True
662,replay,low,112,,False
663,replay,low,78,3.0,True
664,replay,medium,154,2.0,True
665,replay,high,120,1.0,True
666,replay,high,65,8.0,True
667,replay,low,104,10.0,True
668,replay,high,166,2.0,True
669,replay,high,94,2.0,True
670,replay,low,155,44.0,True
671,replay,low,170,60.0,True
672,replay,high,111,3.0,True
673,replay,low,86,4.0,True
674,replay,high,93,78.0,True
675,replay,medium,120,17.0,True
676,replay,medium,67,3.0,True
677,replay,high,82,3.0,True
678,replay,medium,99,2.0,True
679,replay,medium,111,2.0,True
680,replay,high,133,2.0,True
681,replay,low,86,2.0,True
682,replay,medium,109,16.0,True
683,replay,medium,67,3.0,True
684,replay,high,96,4.0,True
685,replay,medium,118,2.0,True
686,replay,medium,146,10.0,True
687,replay,low,78,66.0,True
688,replay,low,130,0.0,True
689,replay,low,163,53.0,True
690,replay,medium,77,2.0,True
691,replay,medium,132,2.0,True
692,replay,medium,73,2.0,True
693,replay,high,52,2.0,True
694,replay,high,172,3.0,True
695,replay,medium,129,3.0,True
696,replay,medium,166,90.0,True
697,replay,high,166,3.0,True
698,replay,high,84,2.0,True
699,replay,medium,55,2.0,True
700,replay,low,145,7.0,True
701,replay,low,104,2.0,True
702,replay,low,58,24.0,True
703,replay,low,72,2.0,True
704,replay,high,169,3.0,True
705,replay,high,95,8.0,True
706,replay,medium,167,38.0,True
707,replay,medium,81,2.0,True
708,replay,medium,89,3.0,True
709,replay,high,138,2.0,True
710,replay,medium,178,2.0,True
711,replay,high,81,0.0,True
712,replay,medium,151,9.0,True
713,replay,high,117,4.0,True
714,replay,low,169,3.0,True
715,replay,high,56,2.0,True
716,replay,medium,118,2.0,True
717,replay,high,172,3.0,True
718,replay,medium,89,,False
719,replay,medium,69,2.0,True
720,voltage_spoof,high,106,2.0,True
721,voltage_spoof,low,153,32.0,True
722,voltage_spoof,high,168,2.0,True
723,voltage_spoof,high,79,2.0,True
724,voltage_spoof,high,121,2.0,True
725,voltage_spoof,medium,160,3.0,True
726,voltage_spoof,low,119,3.0,True
727,voltage_spoof,medium,87,3.0,True
728,voltage_spoof,medium,63,2.0,True
729,voltage_spoof,high,130,2.0,True
730,voltage_spoof,high,168,2.0,True
731,voltage_spoof,high,91,1.0,True
732,voltage_spoof,medium,101,0.0,True
733,voltage_spoof,high,87,2.0,True
734,voltage_spoof,low,113,2.0,True
735,voltage_spoof,high,110,2.0,True
736,voltage_spoof,low,45,13.0,True
737,voltage_spoof,high,54,2.0,True
738,voltage_spoof,medium,119,0.0,True
739,voltage_spoof,medium,52,2.0,True
740,voltage_spoof,medium,169,8.0,True
741,voltage_spoof,low,51,,False
742,voltage_spoof,high,53,2.0,True
743,voltage_spoof,high,123,2.0,True
744,voltage_spoof,high,68,2.0,True
745,voltage_spoof,medium,132,3.0,True
746,voltage_spoof,low,157,71.0,True
747,voltage_spoof,low,109,6.0,True
748,voltage_spoof,low,55,2.0,True
749,voltage_spoof,low,121,43.0,True
750,voltage_spoof,low,153,11.0,True
751,voltage_spoof,medium,92,15.0,True
752,voltage_spoof,high,162,2.0,True
753,voltage_spoof,high,121,2.0,True
754,voltage_spoof,medium,52,2.0,True
755,voltage_spoof,high,154,2.0,True
756,voltage_spoof,medium,115,2.0,True
757,voltage_spoof,low,54,,False
758,voltage_spoof,medium,86,2.0,True
759,voltage_spoof,medium,55,2.0,True
760,voltage_spoof,medium,115,1.0,True
761,voltage_spoof,low,80,2.0,True
762,voltage_spoof,high,148,2.0,True
763,voltage_spoof,low,157,2.0,True
764,voltage_spoof,high,91,2.0,True
765,voltage_spoof,low,69,2.0,True
766,voltage_spoof,high,96,3.0,True
767,voltage_spoof,medium,129,2.0,True
768,voltage_spoof,medium,122,4.0,True
769,voltage_spoof,medium,82,0.0,True
770,voltage_spoof,low,72,2.0,True
771,voltage_spoof,medium,116,2.0,True
772,voltage_spoof,medium,142,2.0,True
773,voltage_spoof,medium,91,2.0,True
774,voltage_spoof,medium,117,2.0,True
775,voltage_spoof,low,132,2.0,True
776,voltage_spoof,low,134,2.0,True
777,voltage_spoof,low,68,,False
778,voltage_spoof,medium,58,2.0,True
779,voltage_spoof,low,178,19.0,True
780,voltage_spoof,medium,129,2.0,True
781,voltage_spoof,medium,59,2.0,True
782,voltage_spoof,low,136,4.0,True
783,voltage_spoof,medium,54,2.0,True
784,voltage_spoof,medium,47,2.0,True
785,voltage_spoof,high,164,2.0,True
786,voltage_spoof,low,153,57.0,True
787,voltage_spoof,medium,100,2.0,True
788,voltage_spoof,medium,65,23.0,True
789,voltage_spoof,low,147,2.0,True
790,voltage_spoof,low,67,2.0,True
791,voltage_spoof,medium,66,7.0,True
792,voltage_spoof,low,143,2.0,True
793,voltage_spoof,medium,49,2.0,True
794,voltage_spoof,high,128,2.0,True
795,voltage_spoof,medium,112,2.0,True
796,voltage_spoof,medium,158,2.0,True
797,voltage_spoof,medium,144,2.0,True
798,voltage_spoof,high,55,2.0,True
799,voltage_spoof,medium,80,2.0,True
800,voltage_spoof,high,174,0.0,True
801,voltage_spoof,high,61,2.0,True
802,voltage_spoof,medium,125,2.0,True
803,voltage_spoof,high,175,2.0,True
804,voltage_spoof,low,144,16.0,True
805,voltage_spoof,low,87,29.0,True
806,voltage_spoof,medium,75,16.0,True
807,voltage_spoof,high,101,2.0,True
808,voltage_spoof,low,180,2.0,True
809,voltage_spoof,low,128,2.0,True
810,voltage_spoof,low,150,2.0,True
811,voltage_spoof,low,94,2.0,True
812,voltage_spoof,high,85,0.0,True
813,voltage_spoof,medium,170,2.0,True
814,voltage_spoof,low,142,2.0,True
815,voltage_spoof,high,62,1.0,True
816,voltage_spoof,high,54,2.0,True
817,voltage_spoof,medium,146,2.0,True
818,voltage_spoof,high,83,2.0,True
819,voltage_spoof,medium,128,0.0,True
820,voltage_spoof,low,149,3.0,True
821,voltage_spoof,high,130,2.0,True
822,voltage_spoof,low,111,42.0,True
823,voltage_spoof,medium,159,10.0,True
824,voltage_spoof,medium,122,2.0,True
825,voltage_spoof,high,131,2.0,True
826,voltage_spoof,high,136,2.0,True
827,voltage_spoof,medium,157,51.0,True
828,voltage_spoof,high,100,2.0,True
829,voltage_spoof,medium,162,8.0,True
830,voltage_spoof,high,125,0.0,True
831,voltage_spoof,medium,48,0.0,True
832,voltage_spoof,medium,107,11.0,True
833,voltage_spoof,medium,123,2.0,True
834,voltage_spoof,high,163,2.0,True
835,voltage_spoof,low,93,2.0,True
836,voltage_spoof,medium,66,1.0,True
837,voltage_spoof,low,54,8.0,True
838,voltage_spoof,low,111,2.0,True
839,voltage_spoof,medium,120,38.0,True
